# Kinmatech Trajectory
# Format: J1, J2, J3, J4, J5, J6, Phase, X(mm), Y(mm), Z(mm), RX(deg), RY(deg), RZ(deg), WeldOn, Current(%), Voltage(%), WeavePattern, WeaveLat(mm), WeaveVert(mm), Comment
# Total points: 5499  Weld ON: 5499  Weave: 5499  Patterns: Circle
# Phases: ACCEL: 746  CRUISE: 3910  DECEL: 841  STOP: 2

-53.209, 14.396, -5.911, 137.280, 55.223, -25.829, CRUISE, 542.84, -897.62, 1773.34, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.12, +0.94, Lin 4-5 t=0.486 +Circle
-53.216, 14.470, -5.836, 137.283, 55.220, -25.832, CRUISE, 542.12, -896.30, 1772.93, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.98, -0.14, Lin 4-5 t=0.487 +Circle
-53.241, 14.482, -5.892, 137.336, 55.250, -25.909, CRUISE, 541.41, -895.87, 1774.63, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.57, -1.17, Lin 4-5 t=0.487 +Circle
-53.291, 14.437, -6.034, 137.420, 55.280, -26.026, CRUISE, 540.70, -896.49, 1777.78, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.41, -1.75, Lin 4-5 t=0.488 +Circle
-53.358, 14.388, -6.177, 137.509, 55.309, -26.143, CRUISE, 539.98, -897.92, 1781.18, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.28, -1.66, Lin 4-5 t=0.489 +Circle
-53.435, 14.339, -6.319, 137.598, 55.317, -26.260, CRUISE, 539.27, -899.63, 1783.54, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.11, -0.94, Lin 4-5 t=0.489 +Circle
-53.501, 14.315, -6.355, 137.661, 55.283, -26.328, CRUISE, 538.56, -900.95, 1783.96, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.98, +0.13, Lin 4-5 t=0.490 +Circle
-53.548, 14.354, -6.261, 137.674, 55.216, -26.322, CRUISE, 537.84, -901.39, 1782.28, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.58, +1.16, Lin 4-5 t=0.490 +Circle
-53.571, 14.449, -6.080, 137.656, 55.149, -26.276, CRUISE, 537.13, -900.78, 1779.13, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.43, +1.75, Lin 4-5 t=0.491 +Circle
-53.577, 14.550, -5.899, 137.633, 55.082, -26.230, CRUISE, 536.42, -899.35, 1775.73, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.26, +1.67, Lin 4-5 t=0.491 +Circle
-53.572, 14.650, -5.718, 137.610, 55.037, -26.184, CRUISE, 535.70, -897.64, 1773.36, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.10, +0.95, Lin 4-5 t=0.492 +Circle
-53.579, 14.725, -5.643, 137.613, 55.034, -26.187, CRUISE, 534.99, -896.31, 1772.93, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.98, -0.13, Lin 4-5 t=0.493 +Circle
-53.605, 14.737, -5.697, 137.666, 55.064, -26.263, CRUISE, 534.28, -895.87, 1774.60, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.59, -1.16, Lin 4-5 t=0.493 +Circle
-53.654, 14.693, -5.840, 137.750, 55.094, -26.380, CRUISE, 533.56, -896.47, 1777.74, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.45, -1.75, Lin 4-5 t=0.494 +Circle
-53.721, 14.643, -5.983, 137.840, 55.124, -26.497, CRUISE, 532.85, -897.90, 1781.15, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.25, -1.67, Lin 4-5 t=0.494 +Circle
-53.799, 14.593, -6.126, 137.929, 55.133, -26.614, CRUISE, 532.13, -899.61, 1783.53, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.08, -0.96, Lin 4-5 t=0.495 +Circle
-53.865, 14.569, -6.163, 137.993, 55.098, -26.683, CRUISE, 531.42, -900.94, 1783.97, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.99, +0.12, Lin 4-5 t=0.496 +Circle
-53.913, 14.607, -6.071, 138.008, 55.031, -26.679, CRUISE, 530.71, -901.40, 1782.30, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.61, +1.15, Lin 4-5 t=0.496 +Circle
-53.937, 14.701, -5.890, 137.990, 54.964, -26.634, CRUISE, 529.99, -900.79, 1779.17, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.47, +1.75, Lin 4-5 t=0.497 +Circle
-53.943, 14.802, -5.709, 137.968, 54.897, -26.589, CRUISE, 529.28, -899.37, 1775.76, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.23, +1.67, Lin 4-5 t=0.497 +Circle
-53.939, 14.902, -5.528, 137.945, 54.851, -26.544, CRUISE, 528.57, -897.66, 1773.37, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.07, +0.96, Lin 4-5 t=0.498 +Circle
-53.946, 14.977, -5.452, 137.948, 54.848, -26.547, CRUISE, 527.85, -896.32, 1772.92, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.99, -0.12, Lin 4-5 t=0.499 +Circle
-53.972, 14.990, -5.505, 138.001, 54.878, -26.623, CRUISE, 527.14, -895.86, 1774.57, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.62, -1.15, Lin 4-5 t=0.499 +Circle
-54.021, 14.946, -5.648, 138.086, 54.908, -26.740, CRUISE, 526.43, -896.46, 1777.70, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.49, -1.74, Lin 4-5 t=0.500 +Circle
-54.089, 14.896, -5.791, 138.176, 54.939, -26.856, CRUISE, 525.71, -897.88, 1781.11, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.21, -1.67, Lin 4-5 t=0.500 +Circle
-54.167, 14.846, -5.934, 138.267, 54.948, -26.973, CRUISE, 525.00, -899.59, 1783.51, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.06, -0.97, Lin 4-5 t=0.501 +Circle
-54.233, 14.820, -5.973, 138.332, 54.914, -27.043, CRUISE, 524.29, -900.93, 1783.97, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.99, +0.11, Lin 4-5 t=0.501 +Circle
-54.282, 14.857, -5.882, 138.347, 54.847, -27.041, CRUISE, 523.57, -901.40, 1782.33, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.63, +1.14, Lin 4-5 t=0.502 +Circle
-54.306, 14.951, -5.702, 138.331, 54.780, -26.997, CRUISE, 522.86, -900.80, 1779.21, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.51, +1.74, Lin 4-5 t=0.503 +Circle
-54.313, 15.051, -5.522, 138.308, 54.713, -26.954, CRUISE, 522.15, -899.38, 1775.79, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.19, +1.68, Lin 4-5 t=0.503 +Circle
-54.309, 15.151, -5.341, 138.285, 54.666, -26.910, CRUISE, 521.43, -897.68, 1773.39, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.05, +0.97, Lin 4-5 t=0.504 +Circle
-54.317, 15.227, -5.264, 138.289, 54.662, -26.913, CRUISE, 520.72, -896.33, 1772.91, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.99, -0.10, Lin 4-5 t=0.504 +Circle
-54.343, 15.240, -5.316, 138.341, 54.692, -26.988, CRUISE, 520.01, -895.86, 1774.54, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.65, -1.14, Lin 4-5 t=0.505 +Circle
-54.392, 15.196, -5.460, 138.426, 54.723, -27.104, CRUISE, 519.29, -896.45, 1777.66, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.53, -1.74, Lin 4-5 t=0.506 +Circle
-54.459, 15.146, -5.603, 138.518, 54.753, -27.221, CRUISE, 518.58, -897.87, 1781.08, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.17, -1.68, Lin 4-5 t=0.506 +Circle
-54.538, 15.095, -5.747, 138.610, 54.763, -27.337, CRUISE, 517.86, -899.57, 1783.49, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.04, -0.98, Lin 4-5 t=0.507 +Circle
-54.604, 15.069, -5.787, 138.676, 54.730, -27.409, CRUISE, 517.15, -900.92, 1783.98, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.99, +0.10, Lin 4-5 t=0.507 +Circle
-54.653, 15.105, -5.698, 138.693, 54.663, -27.408, CRUISE, 516.44, -901.40, 1782.36, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.66, +1.13, Lin 4-5 t=0.508 +Circle
-54.678, 15.198, -5.518, 138.677, 54.596, -27.365, CRUISE, 515.72, -900.82, 1779.25, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.55, +1.74, Lin 4-5 t=0.509 +Circle
-54.686, 15.298, -5.338, 138.655, 54.528, -27.323, CRUISE, 515.01, -899.40, 1775.83, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.15, +1.68, Lin 4-5 t=0.509 +Circle
-54.682, 15.398, -5.157, 138.632, 54.481, -27.281, CRUISE, 514.30, -897.69, 1773.41, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.03, +0.98, Lin 4-5 t=0.510 +Circle
-54.690, 15.474, -5.079, 138.635, 54.476, -27.283, CRUISE, 513.58, -896.34, 1772.91, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.99, -0.09, Lin 4-5 t=0.510 +Circle
-54.717, 15.488, -5.131, 138.688, 54.507, -27.358, CRUISE, 512.87, -895.86, 1774.52, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.67, -1.13, Lin 4-5 t=0.511 +Circle
-54.766, 15.444, -5.274, 138.773, 54.537, -27.474, CRUISE, 512.16, -896.44, 1777.62, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.57, -1.74, Lin 4-5 t=0.511 +Circle
-54.833, 15.393, -5.418, 138.866, 54.568, -27.591, CRUISE, 511.44, -897.85, 1781.04, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.13, -1.68, Lin 4-5 t=0.512 +Circle
-54.912, 15.343, -5.561, 138.958, 54.579, -27.707, CRUISE, 510.73, -899.56, 1783.47, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.02, -0.99, Lin 4-5 t=0.513 +Circle
-54.979, 15.315, -5.603, 139.026, 54.547, -27.780, CRUISE, 510.02, -900.91, 1783.99, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.99, +0.09, Lin 4-5 t=0.513 +Circle
-55.028, 15.350, -5.516, 139.044, 54.479, -27.780, CRUISE, 509.30, -901.40, 1782.39, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.68, +1.12, Lin 4-5 t=0.514 +Circle
-55.054, 15.443, -5.336, 139.029, 54.411, -27.739, CRUISE, 508.59, -900.83, 1779.29, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.59, +1.74, Lin 4-5 t=0.514 +Circle
-55.062, 15.543, -5.156, 139.007, 54.343, -27.698, CRUISE, 507.88, -899.42, 1775.86, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.11, +1.68, Lin 4-5 t=0.515 +Circle
-55.059, 15.643, -4.976, 138.984, 54.295, -27.657, CRUISE, 507.16, -897.71, 1773.42, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.01, +0.99, Lin 4-5 t=0.516 +Circle
-55.068, 15.719, -4.897, 138.987, 54.290, -27.660, CRUISE, 506.45, -896.35, 1772.90, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.99, -0.08, Lin 4-5 t=0.516 +Circle
-55.094, 15.733, -4.947, 139.040, 54.321, -27.734, CRUISE, 505.74, -895.86, 1774.49, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.70, -1.12, Lin 4-5 t=0.517 +Circle
-55.144, 15.690, -5.091, 139.125, 54.352, -27.850, CRUISE, 505.02, -896.43, 1777.58, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.61, -1.73, Lin 4-5 t=0.517 +Circle
-55.211, 15.639, -5.235, 139.219, 54.383, -27.967, CRUISE, 504.31, -897.83, 1781.01, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.09, -1.69, Lin 4-5 t=0.518 +Circle
-55.290, 15.588, -5.379, 139.313, 54.394, -28.083, CRUISE, 503.59, -899.54, 1783.46, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.00, -1.00, Lin 4-5 t=0.519 +Circle
-55.356, 15.559, -5.423, 139.381, 54.363, -28.156, CRUISE, 502.88, -900.90, 1783.99, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -6.00, +0.07, Lin 4-5 t=0.519 +Circle
-55.405, 15.593, -5.337, 139.400, 54.295, -28.159, CRUISE, 502.17, -901.40, 1782.42, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.71, +1.12, Lin 4-5 t=0.520 +Circle
-55.432, 15.685, -5.157, 139.386, 54.226, -28.119, CRUISE, 501.45, -900.84, 1779.32, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.63, +1.73, Lin 4-5 t=0.520 +Circle
-55.441, 15.785, -4.978, 139.364, 54.158, -28.079, CRUISE, 500.74, -899.44, 1775.90, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.07, +1.69, Lin 4-5 t=0.521 +Circle
-55.439, 15.884, -4.798, 139.342, 54.108, -28.039, CRUISE, 500.03, -897.73, 1773.44, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.98, +1.00, Lin 4-5 t=0.521 +Circle
-55.448, 15.961, -4.718, 139.345, 54.103, -28.042, CRUISE, 499.31, -896.36, 1772.89, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +6.00, -0.07, Lin 4-5 t=0.522 +Circle
-55.475, 15.976, -4.767, 139.398, 54.134, -28.116, CRUISE, 498.60, -895.86, 1774.46, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.72, -1.11, Lin 4-5 t=0.523 +Circle
-55.525, 15.932, -4.911, 139.483, 54.166, -28.232, CRUISE, 497.89, -896.41, 1777.55, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.65, -1.73, Lin 4-5 t=0.523 +Circle
-55.592, 15.881, -5.055, 139.578, 54.197, -28.347, CRUISE, 497.17, -897.81, 1780.97, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.05, -1.69, Lin 4-5 t=0.524 +Circle
-55.671, 15.830, -5.199, 139.673, 54.210, -28.463, CRUISE, 496.46, -899.52, 1783.44, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.97, -1.01, Lin 4-5 t=0.524 +Circle
-55.738, 15.800, -5.245, 139.742, 54.179, -28.538, CRUISE, 495.75, -900.89, 1784.00, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -6.00, +0.06, Lin 4-5 t=0.525 +Circle
-55.787, 15.833, -5.161, 139.762, 54.111, -28.542, CRUISE, 495.03, -901.40, 1782.44, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.74, +1.11, Lin 4-5 t=0.526 +Circle
-55.815, 15.925, -4.981, 139.750, 54.041, -28.503, CRUISE, 494.32, -900.85, 1779.36, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.67, +1.73, Lin 4-5 t=0.526 +Circle
-55.824, 16.024, -4.802, 139.728, 53.972, -28.465, CRUISE, 493.61, -899.46, 1775.93, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.03, +1.69, Lin 4-5 t=0.527 +Circle
-55.823, 16.123, -4.622, 139.706, 53.922, -28.427, CRUISE, 492.89, -897.75, 1773.46, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.96, +1.01, Lin 4-5 t=0.527 +Circle
-55.832, 16.201, -4.541, 139.709, 53.916, -28.429, CRUISE, 492.18, -896.37, 1772.89, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +6.00, -0.05, Lin 4-5 t=0.528 +Circle
-55.860, 16.217, -4.589, 139.762, 53.947, -28.502, CRUISE, 491.47, -895.86, 1774.43, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.75, -1.10, Lin 4-5 t=0.529 +Circle
-55.909, 16.173, -4.734, 139.848, 53.980, -28.618, CRUISE, 490.75, -896.40, 1777.51, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.69, -1.73, Lin 4-5 t=0.529 +Circle
-55.977, 16.122, -4.878, 139.943, 54.012, -28.734, CRUISE, 490.04, -897.79, 1780.94, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.01, -1.70, Lin 4-5 t=0.530 +Circle
-56.056, 16.070, -5.023, 140.039, 54.025, -28.850, CRUISE, 489.32, -899.50, 1783.42, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.95, -1.02, Lin 4-5 t=0.530 +Circle
-56.123, 16.039, -5.070, 140.109, 53.995, -28.926, CRUISE, 488.61, -900.88, 1784.01, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -6.00, +0.05, Lin 4-5 t=0.531 +Circle
-56.173, 16.071, -4.987, 140.131, 53.927, -28.931, CRUISE, 487.90, -901.40, 1782.47, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.76, +1.10, Lin 4-5 t=0.531 +Circle
-56.201, 16.162, -4.808, 140.119, 53.857, -28.894, CRUISE, 487.18, -900.86, 1779.40, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.71, +1.73, Lin 4-5 t=0.532 +Circle
-56.211, 16.261, -4.629, 140.097, 53.787, -28.857, CRUISE, 486.47, -899.48, 1775.97, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.99, +1.70, Lin 4-5 t=0.533 +Circle
-56.210, 16.361, -4.450, 140.076, 53.736, -28.820, CRUISE, 485.76, -897.77, 1773.48, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.94, +1.02, Lin 4-5 t=0.533 +Circle
-56.220, 16.439, -4.367, 140.079, 53.730, -28.822, CRUISE, 485.04, -896.39, 1772.88, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +6.00, -0.04, Lin 4-5 t=0.534 +Circle
-56.248, 16.455, -4.414, 140.132, 53.761, -28.895, CRUISE, 484.33, -895.86, 1774.41, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.77, -1.09, Lin 4-5 t=0.534 +Circle
-56.297, 16.411, -4.559, 140.218, 53.795, -29.010, CRUISE, 483.62, -896.39, 1777.47, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.73, -1.72, Lin 4-5 t=0.535 +Circle
-56.365, 16.359, -4.704, 140.314, 53.828, -29.126, CRUISE, 482.90, -897.77, 1780.91, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.97, -1.70, Lin 4-5 t=0.536 +Circle
-56.444, 16.307, -4.849, 140.411, 53.842, -29.241, CRUISE, 482.19, -899.48, 1783.40, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.93, -1.03, Lin 4-5 t=0.536 +Circle
-56.511, 16.275, -4.898, 140.482, 53.812, -29.318, CRUISE, 481.48, -900.87, 1784.01, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -6.00, +0.04, Lin 4-5 t=0.537 +Circle
-56.561, 16.306, -4.817, 140.505, 53.743, -29.325, CRUISE, 480.76, -901.40, 1782.50, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.79, +1.09, Lin 4-5 t=0.537 +Circle
-56.590, 16.396, -4.638, 140.494, 53.673, -29.289, CRUISE, 480.05, -900.87, 1779.44, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.75, +1.72, Lin 4-5 t=0.538 +Circle
-56.601, 16.495, -4.459, 140.473, 53.602, -29.254, CRUISE, 479.34, -899.49, 1776.00, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.95, +1.70, Lin 4-5 t=0.539 +Circle
-56.600, 16.594, -4.280, 140.451, 53.551, -29.218, CRUISE, 478.62, -897.78, 1773.50, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.91, +1.03, Lin 4-5 t=0.539 +Circle
-56.611, 16.673, -4.197, 140.455, 53.543, -29.221, CRUISE, 477.91, -896.40, 1772.88, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +6.00, -0.03, Lin 4-5 t=0.540 +Circle
-56.640, 16.689, -4.242, 140.507, 53.575, -29.293, CRUISE, 477.20, -895.86, 1774.38, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.80, -1.08, Lin 4-5 t=0.540 +Circle
-56.689, 16.646, -4.388, 140.593, 53.609, -29.408, CRUISE, 476.48, -896.38, 1777.43, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.77, -1.72, Lin 4-5 t=0.541 +Circle
-56.756, 16.594, -4.533, 140.691, 53.643, -29.523, CRUISE, 475.77, -897.75, 1780.87, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.94, -1.70, Lin 4-5 t=0.541 +Circle
-56.836, 16.542, -4.678, 140.789, 53.658, -29.639, CRUISE, 475.05, -899.46, 1783.38, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.90, -1.04, Lin 4-5 t=0.542 +Circle
-56.903, 16.509, -4.728, 140.861, 53.629, -29.717, CRUISE, 474.34, -900.85, 1784.02, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -6.00, +0.02, Lin 4-5 t=0.543 +Circle
-56.953, 16.539, -4.649, 140.885, 53.560, -29.725, CRUISE, 473.63, -901.40, 1782.52, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.81, +1.08, Lin 4-5 t=0.543 +Circle
-56.983, 16.629, -4.470, 140.876, 53.489, -29.691, CRUISE, 472.91, -900.88, 1779.48, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.79, +1.72, Lin 4-5 t=0.544 +Circle
-56.995, 16.727, -4.292, 140.854, 53.418, -29.657, CRUISE, 472.20, -899.51, 1776.04, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.92, +1.71, Lin 4-5 t=0.544 +Circle
-56.995, 16.826, -4.113, 140.833, 53.366, -29.623, CRUISE, 471.49, -897.80, 1773.51, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.89, +1.04, Lin 4-5 t=0.545 +Circle
-57.006, 16.905, -4.029, 140.837, 53.358, -29.625, CRUISE, 470.77, -896.41, 1772.87, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +6.00, -0.02, Lin 4-5 t=0.546 +Circle
-57.036, 16.922, -4.073, 140.889, 53.390, -29.697, CRUISE, 470.06, -895.86, 1774.35, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.82, -1.07, Lin 4-5 t=0.546 +Circle
-57.085, 16.879, -4.219, 140.975, 53.424, -29.812, CRUISE, 469.35, -896.37, 1777.39, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.81, -1.72, Lin 4-5 t=0.547 +Circle
-57.152, 16.826, -4.364, 141.074, 53.458, -29.927, CRUISE, 468.63, -897.74, 1780.84, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.90, -1.71, Lin 4-5 t=0.547 +Circle
-57.231, 16.774, -4.510, 141.173, 53.474, -30.042, CRUISE, 467.92, -899.45, 1783.37, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.88, -1.05, Lin 4-5 t=0.548 +Circle
-57.299, 16.740, -4.561, 141.247, 53.445, -30.121, CRUISE, 467.21, -900.84, 1784.02, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -6.00, +0.01, Lin 4-5 t=0.549 +Circle
-57.349, 16.769, -4.484, 141.272, 53.377, -30.131, CRUISE, 466.49, -901.40, 1782.55, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.84, +1.07, Lin 4-5 t=0.549 +Circle
-57.379, 16.858, -4.306, 141.263, 53.305, -30.099, CRUISE, 465.78, -900.89, 1779.51, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.83, +1.71, Lin 4-5 t=0.550 +Circle
-57.392, 16.956, -4.127, 141.242, 53.234, -30.066, CRUISE, 465.07, -899.53, 1776.07, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.88, +1.71, Lin 4-5 t=0.550 +Circle
-57.393, 17.055, -3.949, 141.221, 53.181, -30.033, CRUISE, 464.35, -897.82, 1773.53, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.87, +1.05, Lin 4-5 t=0.551 +Circle
-57.405, 17.136, -3.863, 141.225, 53.172, -30.035, CRUISE, 463.64, -896.42, 1772.87, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +6.00, -0.00, Lin 4-5 t=0.552 +Circle
-57.434, 17.153, -3.907, 141.277, 53.204, -30.106, CRUISE, 462.93, -895.86, 1774.33, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.85, -1.06, Lin 4-5 t=0.552 +Circle
-57.484, 17.109, -4.052, 141.364, 53.238, -30.221, CRUISE, 462.21, -896.36, 1777.36, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.85, -1.71, Lin 4-5 t=0.553 +Circle
-57.551, 17.056, -4.198, 141.464, 53.273, -30.337, CRUISE, 461.50, -897.72, 1780.80, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.86, -1.71, Lin 4-5 t=0.553 +Circle
-57.630, 17.002, -4.343, 141.564, 53.289, -30.454, CRUISE, 460.78, -899.43, 1783.35, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.85, -1.06, Lin 4-5 t=0.554 +Circle
-57.698, 16.967, -4.398, 141.639, 53.262, -30.535, CRUISE, 460.07, -900.83, 1784.03, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -6.00, -0.00, Lin 4-5 t=0.554 +Circle
-57.748, 16.995, -4.322, 141.665, 53.193, -30.547, CRUISE, 459.36, -901.40, 1782.58, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.86, +1.06, Lin 4-5 t=0.555 +Circle
-57.779, 17.084, -4.144, 141.657, 53.122, -30.515, CRUISE, 458.64, -900.90, 1779.55, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.87, +1.71, Lin 4-5 t=0.556 +Circle
-57.792, 17.182, -3.965, 141.636, 53.050, -30.482, CRUISE, 457.93, -899.55, 1776.11, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.84, +1.71, Lin 4-5 t=0.556 +Circle
-57.794, 17.281, -3.786, 141.615, 52.996, -30.449, CRUISE, 457.22, -897.84, 1773.55, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.84, +1.06, Lin 4-5 t=0.557 +Circle
-57.806, 17.362, -3.698, 141.619, 52.986, -30.451, CRUISE, 456.50, -896.43, 1772.86, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +6.00, +0.01, Lin 4-5 t=0.557 +Circle
