# Kinmatech Trajectory
# Format: J1, J2, J3, J4, J5, J6, Phase, X(mm), Y(mm), Z(mm), RX(deg), RY(deg), RZ(deg), WeldOn, Current(%), Voltage(%), WeavePattern, WeaveLat(mm), WeaveVert(mm), Comment
# Total points: 1586  Weld ON: 1586  Weave: 1586  Patterns: Sine
# Phases: ACCEL: 267  CRUISE: 1050  DECEL: 266  STOP: 3

-68.392, 3.284, 21.091, 175.737, 62.730, -45.729, ACCEL, 414.05, -1078.66, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.96, +0.00, Lin 1-2 t=0.109 +Sine
-68.391, 3.144, 20.958, 175.736, 62.723, -45.727, ACCEL, 414.90, -1080.64, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.11, +0.00, Lin 1-2 t=0.115 +Sine
-68.352, 2.984, 20.806, 175.729, 62.718, -45.684, ACCEL, 416.55, -1082.62, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.46, +0.00, Lin 1-2 t=0.120 +Sine
-68.304, 2.820, 20.649, 175.719, 62.714, -45.632, ACCEL, 418.36, -1084.61, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.35, +0.00, Lin 1-2 t=0.125 +Sine
-68.279, 2.668, 20.503, 175.715, 62.709, -45.605, ACCEL, 419.67, -1086.59, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.66, +0.00, Lin 1-2 t=0.130 +Sine
-68.300, 2.539, 20.380, 175.718, 62.703, -45.627, ACCEL, 419.98, -1088.57, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.97, +0.00, Lin 1-2 t=0.135 +Sine
-68.373, 2.438, 20.282, 175.732, 62.694, -45.705, ACCEL, 419.17, -1090.56, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.16, +0.00, Lin 1-2 t=0.141 +Sine
-68.484, 2.356, 20.203, 175.752, 62.683, -45.823, ACCEL, 417.55, -1092.54, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +0.54, +0.00, Lin 1-2 t=0.146 +Sine
-68.605, 2.279, 20.129, 175.774, 62.671, -45.953, ACCEL, 415.73, -1094.52, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.28, +0.00, Lin 1-2 t=0.151 +Sine
-68.705, 2.191, 20.044, 175.792, 62.661, -46.059, ACCEL, 414.39, -1096.50, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.62, +0.00, Lin 1-2 t=0.156 +Sine
-68.759, 2.080, 19.937, 175.802, 62.654, -46.117, CRUISE, 414.03, -1098.49, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.98, +0.00, Lin 1-2 t=0.161 +Sine
-68.761, 1.942, 19.804, 175.802, 62.650, -46.119, CRUISE, 414.79, -1100.47, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.22, +0.00, Lin 1-2 t=0.167 +Sine
-68.724, 1.785, 19.651, 175.795, 62.648, -46.079, CRUISE, 416.39, -1102.45, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.62, +0.00, Lin 1-2 t=0.172 +Sine
-68.676, 1.623, 19.493, 175.786, 62.647, -46.026, CRUISE, 418.21, -1104.44, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.20, +0.00, Lin 1-2 t=0.177 +Sine
-68.647, 1.470, 19.344, 175.781, 62.645, -45.995, CRUISE, 419.59, -1106.42, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.58, +0.00, Lin 1-2 t=0.182 +Sine
-68.663, 1.340, 19.217, 175.784, 62.641, -46.012, CRUISE, 420.00, -1108.40, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.99, +0.00, Lin 1-2 t=0.188 +Sine
-68.730, 1.236, 19.115, 175.796, 62.634, -46.083, CRUISE, 419.28, -1110.38, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.27, +0.00, Lin 1-2 t=0.193 +Sine
-68.837, 1.153, 19.033, 175.816, 62.625, -46.197, CRUISE, 417.71, -1112.37, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +0.70, +0.00, Lin 1-2 t=0.198 +Sine
-68.956, 1.075, 18.957, 175.838, 62.616, -46.325, CRUISE, 415.88, -1114.35, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.13, +0.00, Lin 1-2 t=0.203 +Sine
-69.057, 0.989, 18.872, 175.856, 62.607, -46.433, CRUISE, 414.47, -1116.33, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.54, +0.00, Lin 1-2 t=0.208 +Sine
-69.114, 0.880, 18.765, 175.867, 62.602, -46.494, CRUISE, 414.02, -1118.32, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.99, +0.00, Lin 1-2 t=0.214 +Sine
-69.120, 0.746, 18.632, 175.868, 62.600, -46.500, CRUISE, 414.69, -1120.30, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.32, +0.00, Lin 1-2 t=0.219 +Sine
-69.085, 0.591, 18.479, 175.861, 62.601, -46.462, CRUISE, 416.23, -1122.28, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.78, +0.00, Lin 1-2 t=0.224 +Sine
-69.036, 0.430, 18.319, 175.852, 62.603, -46.410, CRUISE, 418.06, -1124.26, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.05, +0.00, Lin 1-2 t=0.229 +Sine
-69.004, 0.277, 18.167, 175.846, 62.604, -46.376, CRUISE, 419.51, -1126.25, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.50, +0.00, Lin 1-2 t=0.234 +Sine
-69.015, 0.145, 18.036, 175.848, 62.603, -46.387, CRUISE, 420.01, -1128.23, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +3.00, +0.00, Lin 1-2 t=0.240 +Sine
-69.076, 0.039, 17.930, 175.859, 62.599, -46.453, CRUISE, 419.38, -1130.21, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.37, +0.00, Lin 1-2 t=0.245 +Sine
-69.178, -0.046, 17.845, 175.878, 62.592, -46.562, CRUISE, 417.87, -1132.20, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +0.86, +0.00, Lin 1-2 t=0.250 +Sine
-69.296, -0.124, 17.767, 175.900, 62.584, -46.687, CRUISE, 416.03, -1134.18, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.98, +0.00, Lin 1-2 t=0.255 +Sine
-69.397, -0.209, 17.681, 175.919, 62.577, -46.796, CRUISE, 414.56, -1136.16, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.45, +0.00, Lin 1-2 t=0.260 +Sine
-69.457, -0.316, 17.574, 175.930, 62.573, -46.860, CRUISE, 414.01, -1138.14, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -3.00, +0.00, Lin 1-2 t=0.266 +Sine
-69.467, -0.447, 17.442, 175.932, 62.574, -46.870, CRUISE, 414.59, -1140.13, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.42, +0.00, Lin 1-2 t=0.271 +Sine
-69.434, -0.599, 17.289, 175.926, 62.577, -46.836, CRUISE, 416.07, -1142.11, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.94, +0.00, Lin 1-2 t=0.276 +Sine
-69.385, -0.759, 17.127, 175.917, 62.582, -46.784, CRUISE, 417.91, -1144.09, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +0.90, +0.00, Lin 1-2 t=0.281 +Sine
-69.351, -0.913, 16.972, 175.910, 62.586, -46.747, CRUISE, 419.41, -1146.07, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.40, +0.00, Lin 1-2 t=0.286 +Sine
-69.356, -1.046, 16.837, 175.912, 62.588, -46.753, CRUISE, 420.01, -1148.06, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +3.00, +0.00, Lin 1-2 t=0.292 +Sine
-69.412, -1.153, 16.727, 175.922, 62.586, -46.813, CRUISE, 419.48, -1150.04, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.47, +0.00, Lin 1-2 t=0.297 +Sine
-69.510, -1.240, 16.638, 175.940, 62.581, -46.917, CRUISE, 418.02, -1152.02, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.01, +0.00, Lin 1-2 t=0.302 +Sine
-69.625, -1.318, 16.559, 175.962, 62.575, -47.040, CRUISE, 416.19, -1154.01, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.82, +0.00, Lin 1-2 t=0.307 +Sine
-69.727, -1.403, 16.472, 175.981, 62.570, -47.150, CRUISE, 414.66, -1155.99, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.35, +0.00, Lin 1-2 t=0.312 +Sine
-69.790, -1.507, 16.366, 175.992, 62.568, -47.217, CRUISE, 414.01, -1157.97, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -3.00, +0.00, Lin 1-2 t=0.318 +Sine
-69.802, -1.636, 16.234, 175.995, 62.570, -47.231, CRUISE, 414.49, -1159.95, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.52, +0.00, Lin 1-2 t=0.323 +Sine
-69.773, -1.786, 16.080, 175.989, 62.576, -47.199, CRUISE, 415.92, -1161.94, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.09, +0.00, Lin 1-2 t=0.328 +Sine
-69.724, -1.945, 15.916, 175.981, 62.584, -47.148, CRUISE, 417.76, -1163.92, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +0.75, +0.00, Lin 1-2 t=0.333 +Sine
-69.687, -2.098, 15.758, 175.974, 62.591, -47.109, CRUISE, 419.31, -1165.90, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.30, +0.00, Lin 1-2 t=0.339 +Sine
-69.688, -2.233, 15.619, 175.974, 62.596, -47.110, CRUISE, 420.00, -1167.89, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.99, +0.00, Lin 1-2 t=0.344 +Sine
-69.738, -2.342, 15.506, 175.984, 62.596, -47.164, CRUISE, 419.57, -1169.87, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.56, +0.00, Lin 1-2 t=0.349 +Sine
-69.831, -2.431, 15.414, 176.001, 62.593, -47.263, CRUISE, 418.17, -1171.85, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.16, +0.00, Lin 1-2 t=0.354 +Sine
-69.943, -2.510, 15.332, 176.022, 62.589, -47.384, CRUISE, 416.34, -1173.83, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.67, +0.00, Lin 1-2 t=0.359 +Sine
-70.046, -2.594, 15.245, 176.041, 62.585, -47.494, CRUISE, 414.76, -1175.82, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.25, +0.00, Lin 1-2 t=0.365 +Sine
-70.111, -2.696, 15.138, 176.054, 62.585, -47.564, CRUISE, 414.03, -1177.80, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.98, +0.00, Lin 1-2 t=0.370 +Sine
-70.128, -2.822, 15.007, 176.057, 62.590, -47.582, CRUISE, 414.41, -1179.78, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.60, +0.00, Lin 1-2 t=0.375 +Sine
-70.101, -2.969, 14.853, 176.052, 62.598, -47.554, CRUISE, 415.77, -1181.77, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.24, +0.00, Lin 1-2 t=0.380 +Sine
-70.053, -3.127, 14.688, 176.043, 62.609, -47.503, CRUISE, 417.60, -1183.75, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +0.59, +0.00, Lin 1-2 t=0.385 +Sine
-70.013, -3.280, 14.527, 176.036, 62.619, -47.461, CRUISE, 419.20, -1185.73, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.19, +0.00, Lin 1-2 t=0.391 +Sine
-70.010, -3.416, 14.384, 176.036, 62.626, -47.458, CRUISE, 419.99, -1187.71, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.98, +0.00, Lin 1-2 t=0.396 +Sine
-70.054, -3.528, 14.266, 176.044, 62.629, -47.506, CRUISE, 419.65, -1189.70, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.64, +0.00, Lin 1-2 t=0.401 +Sine
-70.142, -3.618, 14.171, 176.061, 62.628, -47.601, CRUISE, 418.32, -1191.68, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.31, +0.00, Lin 1-2 t=0.406 +Sine
-70.252, -3.698, 14.087, 176.082, 62.626, -47.719, CRUISE, 416.50, -1193.66, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.51, +0.00, Lin 1-2 t=0.411 +Sine
-70.355, -3.781, 13.998, 176.101, 62.624, -47.829, CRUISE, 414.87, -1195.65, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.14, +0.00, Lin 1-2 t=0.417 +Sine
-70.423, -3.882, 13.892, 176.114, 62.625, -47.902, CRUISE, 414.05, -1197.63, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.96, +0.00, Lin 1-2 t=0.422 +Sine
-70.443, -4.005, 13.761, 176.118, 62.632, -47.924, CRUISE, 414.33, -1199.61, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.68, +0.00, Lin 1-2 t=0.427 +Sine
-70.419, -4.150, 13.607, 176.114, 62.642, -47.899, CRUISE, 415.63, -1201.59, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.38, +0.00, Lin 1-2 t=0.432 +Sine
-70.371, -4.307, 13.440, 176.105, 62.656, -47.849, CRUISE, 417.44, -1203.58, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +0.43, +0.00, Lin 1-2 t=0.438 +Sine
-70.330, -4.460, 13.276, 176.098, 62.669, -47.806, CRUISE, 419.09, -1205.56, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.08, +0.00, Lin 1-2 t=0.443 +Sine
-70.322, -4.597, 13.129, 176.097, 62.679, -47.798, CRUISE, 419.96, -1207.54, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.95, +0.00, Lin 1-2 t=0.448 +Sine
-70.361, -4.711, 13.008, 176.104, 62.685, -47.841, CRUISE, 419.72, -1209.52, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.71, +0.00, Lin 1-2 t=0.453 +Sine
-70.445, -4.803, 12.909, 176.120, 62.686, -47.930, CRUISE, 418.47, -1211.51, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.46, +0.00, Lin 1-2 t=0.458 +Sine
-70.552, -4.883, 12.822, 176.140, 62.685, -48.046, CRUISE, 416.66, -1213.49, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.35, +0.00, Lin 1-2 t=0.464 +Sine
-70.655, -4.966, 12.733, 176.160, 62.685, -48.156, CRUISE, 414.99, -1215.47, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.02, +0.00, Lin 1-2 t=0.469 +Sine
-70.725, -5.065, 12.627, 176.173, 62.688, -48.232, CRUISE, 414.08, -1217.46, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.93, +0.00, Lin 1-2 t=0.474 +Sine
-70.748, -5.186, 12.496, 176.178, 62.696, -48.257, CRUISE, 414.26, -1219.44, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.75, +0.00, Lin 1-2 t=0.479 +Sine
-70.727, -5.329, 12.341, 176.174, 62.709, -48.235, CRUISE, 415.48, -1221.42, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.53, +0.00, Lin 1-2 t=0.484 +Sine
-70.681, -5.484, 12.173, 176.166, 62.725, -48.187, CRUISE, 417.28, -1223.40, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +0.27, +0.00, Lin 1-2 t=0.490 +Sine
-70.638, -5.638, 12.007, 176.158, 62.741, -48.142, CRUISE, 418.97, -1225.39, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.96, +0.00, Lin 1-2 t=0.495 +Sine
-70.626, -5.776, 11.856, 176.157, 62.754, -48.130, CRUISE, 419.93, -1227.37, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.92, +0.00, Lin 1-2 t=0.500 +Sine
-70.660, -5.892, 11.730, 176.163, 62.762, -48.167, CRUISE, 419.79, -1229.35, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.78, +0.00, Lin 1-2 t=0.505 +Sine
-70.739, -5.986, 11.627, 176.178, 62.766, -48.252, CRUISE, 418.61, -1231.34, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.60, +0.00, Lin 1-2 t=0.510 +Sine
-70.843, -6.067, 11.538, 176.198, 62.767, -48.364, CRUISE, 416.82, -1233.32, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.19, +0.00, Lin 1-2 t=0.516 +Sine
-70.945, -6.150, 11.448, 176.218, 62.768, -48.474, CRUISE, 415.11, -1235.30, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.90, +0.00, Lin 1-2 t=0.521 +Sine
-71.018, -6.247, 11.341, 176.231, 62.773, -48.553, CRUISE, 414.11, -1237.28, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.90, +0.00, Lin 1-2 t=0.526 +Sine
-71.044, -6.366, 11.211, 176.237, 62.783, -48.582, CRUISE, 414.20, -1239.27, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.81, +0.00, Lin 1-2 t=0.531 +Sine
-71.026, -6.507, 11.056, 176.234, 62.798, -48.563, CRUISE, 415.35, -1241.25, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.66, +0.00, Lin 1-2 t=0.536 +Sine
-70.981, -6.660, 10.887, 176.226, 62.816, -48.516, CRUISE, 417.12, -1243.23, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +0.11, +0.00, Lin 1-2 t=0.542 +Sine
-70.937, -6.814, 10.717, 176.218, 62.835, -48.470, CRUISE, 418.85, -1245.22, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.84, +0.00, Lin 1-2 t=0.547 +Sine
-70.921, -6.953, 10.563, 176.216, 62.851, -48.454, CRUISE, 419.89, -1247.20, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.88, +0.00, Lin 1-2 t=0.552 +Sine
-70.950, -7.071, 10.433, 176.222, 62.862, -48.486, CRUISE, 419.84, -1249.18, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.83, +0.00, Lin 1-2 t=0.557 +Sine
-71.024, -7.167, 10.326, 176.236, 62.868, -48.566, CRUISE, 418.74, -1251.16, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.73, +0.00, Lin 1-2 t=0.562 +Sine
-71.125, -7.249, 10.235, 176.255, 62.870, -48.675, CRUISE, 416.98, -1253.15, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.03, +0.00, Lin 1-2 t=0.568 +Sine
-71.227, -7.332, 10.143, 176.274, 62.873, -48.785, CRUISE, 415.24, -1255.13, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.77, +0.00, Lin 1-2 t=0.573 +Sine
-71.302, -7.427, 10.036, 176.289, 62.880, -48.865, CRUISE, 414.16, -1257.11, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.85, +0.00, Lin 1-2 t=0.578 +Sine
-71.332, -7.544, 9.906, 176.295, 62.891, -48.898, CRUISE, 414.15, -1259.10, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.86, +0.00, Lin 1-2 t=0.583 +Sine
-71.317, -7.683, 9.751, 176.293, 62.909, -48.883, CRUISE, 415.21, -1261.08, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.80, +0.00, Lin 1-2 t=0.589 +Sine
-71.273, -7.835, 9.580, 176.285, 62.929, -48.838, CRUISE, 416.95, -1263.06, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.06, +0.00, Lin 1-2 t=0.594 +Sine
-71.227, -7.988, 9.408, 176.277, 62.951, -48.791, CRUISE, 418.71, -1265.04, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.70, +0.00, Lin 1-2 t=0.599 +Sine
-71.208, -8.129, 9.250, 176.274, 62.970, -48.771, CRUISE, 419.83, -1267.03, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.82, +0.00, Lin 1-2 t=0.604 +Sine
-71.232, -8.249, 9.115, 176.279, 62.983, -48.798, CRUISE, 419.89, -1269.01, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.88, +0.00, Lin 1-2 t=0.609 +Sine
-71.301, -8.346, 9.005, 176.292, 62.991, -48.873, CRUISE, 418.87, -1270.99, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.86, +0.00, Lin 1-2 t=0.615 +Sine
-71.400, -8.430, 8.910, 176.311, 62.996, -48.979, CRUISE, 417.15, -1272.97, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +0.14, +0.00, Lin 1-2 t=0.620 +Sine
-71.501, -8.513, 8.817, 176.331, 63.001, -49.088, CRUISE, 415.37, -1274.96, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.64, +0.00, Lin 1-2 t=0.625 +Sine
-71.577, -8.607, 8.710, 176.345, 63.009, -49.170, CRUISE, 414.21, -1276.94, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.80, +0.00, Lin 1-2 t=0.630 +Sine
-71.610, -8.722, 8.580, 176.352, 63.022, -49.207, CRUISE, 414.10, -1278.92, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.91, +0.00, Lin 1-2 t=0.635 +Sine
-71.598, -8.859, 8.425, 176.350, 63.041, -49.196, CRUISE, 415.09, -1280.91, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.92, +0.00, Lin 1-2 t=0.641 +Sine
-71.556, -9.010, 8.253, 176.343, 63.064, -49.152, CRUISE, 416.79, -1282.89, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.22, +0.00, Lin 1-2 t=0.646 +Sine
-71.510, -9.163, 8.078, 176.335, 63.089, -49.104, CRUISE, 418.58, -1284.87, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.57, +0.00, Lin 1-2 t=0.651 +Sine
-71.487, -9.305, 7.916, 176.332, 63.110, -49.081, CRUISE, 419.78, -1286.85, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.77, +0.00, Lin 1-2 t=0.656 +Sine
-71.507, -9.426, 7.777, 176.336, 63.126, -49.103, CRUISE, 419.93, -1288.84, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.92, +0.00, Lin 1-2 t=0.661 +Sine
-71.571, -9.526, 7.663, 176.348, 63.137, -49.173, CRUISE, 418.99, -1290.82, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.98, +0.00, Lin 1-2 t=0.667 +Sine
-71.666, -9.611, 7.565, 176.366, 63.144, -49.276, CRUISE, 417.31, -1292.80, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +0.30, +0.00, Lin 1-2 t=0.672 +Sine
-71.766, -9.694, 7.470, 176.386, 63.150, -49.384, CRUISE, 415.51, -1294.79, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.50, +0.00, Lin 1-2 t=0.677 +Sine
-71.844, -9.787, 7.363, 176.401, 63.159, -49.468, CRUISE, 414.28, -1296.77, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.73, +0.00, Lin 1-2 t=0.682 +Sine
-71.881, -9.900, 7.233, 176.408, 63.174, -49.508, CRUISE, 414.07, -1298.75, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 1-2 t=0.688 +Sine
-71.872, -10.035, 7.077, 176.407, 63.195, -49.500, CRUISE, 414.97, -1300.73, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.04, +0.00, Lin 1-2 t=0.693 +Sine
-71.832, -10.185, 6.904, 176.400, 63.221, -49.459, CRUISE, 416.63, -1302.72, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -0.38, +0.00, Lin 1-2 t=0.698 +Sine
-71.785, -10.338, 6.727, 176.392, 63.248, -49.410, CRUISE, 418.44, -1304.70, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +1.43, +0.00, Lin 1-2 t=0.703 +Sine
-71.759, -10.481, 6.561, 176.388, 63.272, -49.385, CRUISE, 419.71, -1306.68, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.70, +0.00, Lin 1-2 t=0.708 +Sine
-71.774, -10.604, 6.418, 176.392, 63.291, -49.402, CRUISE, 419.97, -1308.67, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.96, +0.00, Lin 1-2 t=0.714 +Sine
-71.833, -10.706, 6.299, 176.403, 63.305, -49.466, CRUISE, 419.11, -1310.65, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +2.10, +0.00, Lin 1-2 t=0.719 +Sine
-71.925, -10.792, 6.199, 176.421, 63.313, -49.565, CRUISE, 417.47, -1312.63, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, +0.46, +0.00, Lin 1-2 t=0.724 +Sine
-72.024, -10.875, 6.102, 176.440, 63.321, -49.673, CRUISE, 415.65, -1314.61, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -1.36, +0.00, Lin 1-2 t=0.729 +Sine
-72.104, -10.967, 5.994, 176.455, 63.332, -49.758, CRUISE, 414.35, -1316.60, 1012.58, -170.41, 3.63, 159.28, 1, 50.0, 30.0, Sine, -2.66, +0.00, Lin 1-2 t=0.734 +Sine
